English,Farsi,Source
"For general questions about the corona virus, an information hotline was set up by the Agency for Health and Food Safety (AGES) on 27 January 2020 under the Austrian number 0800/555621.
","برای سؤالات کلی در مورد ویروس کرونا در 27 ژانویه سال 2020 ، آژانس بهداشت و امنیت غذایی (AGES) خط تلفن اطلاعاتی ویژه ای را تحت شماره 0800/555621 تنظیم کرد.
",ELRC_2922
"FMD occurs throughout much of the world, and while some countries have been free of FMD for some time, its wide host range and rapid spread represent cause for international concern.
","بیماری تب برفکی در اغلب قسمتهای جهان رخ داده است، هرچند برخی کشورها برای مدتی عاری از بیماری بوده‌اند، و دامنه میزبانی وسیع و گسترش سریع آن موجب نگرانی در سطح بین‌المللی شده‌است.
",ELRC_2922
"This did not result in a proportionate increase in disease incidence though, since NVTs were less invasive than VTs.
","این افزایش به همان نسبت سبب بروز بیماری نمی‌شود، ااین بدان جهت است که NVTs کمتر از VTs تهاجمی است.
",ELRC_2922
"A secondary cluster of infections occurred in the region of Veneto, initially thought to be the result of a farmer being infected when visiting the primary source in Codogno.
","یک خوشه ثانویه از عفونت‌ها که در ابتدا تصور می‌شد نتیجه آلوده شدن یک کشاورز هنگام بازدید از منبع اولیه در کودونیو است، در منطقه ونتو واقع شد.
",ELRC_2922
"In those with more severe disease, long-acting agents are recommended.
","در افرادی که دچار بیماری ملایم هستند، عوامل طولانی اثر توصیه می‌شود.
",ELRC_2922
"Stopping smoking decreases the risk of death by 18%.
","ترک سیگار خطر مرگ را تا ۱۸٪ کاهش می‌دهد.
",ELRC_2922
"A child born into poverty is twice as likely to die before the age of five compared to a child from a wealthier family.
","احتمال مرگ کودکی که در فقر متولد می‌شود قبل از رسیدن به پنج سالگی نسبت به کودکی که در یک خانواده مرفه‌تر متولد می‌شود دو برابر است.
",ELRC_2922
"Those with more severe underlying disease have more frequent exacerbations: in mild disease 1.8 per year, moderate 2 to 3 per year, and severe 3.4 per year.
","کسانی که به بیماری‌های شدید پنهان دیگر مبتلا هستند، موارد تشدید بیماری بیشتری دارند: در بیماری خفیف ۱٫۸ در هر سال، در بیماری حالت متوسط دو تا سه در هر سال، و حالت شدید ۳٫۴ در سال.
",ELRC_2922
"It was observed that several cities experienced a second epidemic peak after social distancing controls were lifted, because susceptible individuals who had been protected were now exposed.
","مشاهده شده‌است بعضی از شهرها همه‌گیری دومی را بعد از پایان یافتن فاصله‌گیری اجتماعی تجربه کرده‌اند زیرا افرادی که مستعد بودند اکنون در معرض بیماری قرار گرفته‌اند.
",ELRC_2922
"The United States Center for Disease Control and Prevention also created a classification system for HIV, and updated it in 2008 and 2014.
","مرکز کنترل و پیشگیری بیماری آمریکا نیز ایجاد یک سیستم طبقه‌بندی برای HIV ارائه نموده و آخرین بار آن را در سال ۲۰۰۸ به روزرسانی کرده‌است.
",ELRC_2922
"She underwent a voluntary isolation at her home in Tromsø.
","وی در منزل خود در ترومسو یک انزوا داوطلبانه انجام داد.
",ELRC_2922
"EPISTAT- Infectious Diseases Data Explorations &amp; Visualizations, raw data of the pandemic in Belgium - Sciensano
","EPISTAT- Infectious Diseases Data Explorations &amp; Visualizations, raw data of the pandemic in Belgium - Sciensano
",ELRC_2922
"La Repubblica reported that hundreds of people in Milan rushed out to leave the city on the last trains on Saturday night, as a part of a rush in general to leave the expanded red zone.
","لا رپوبلیکا گزارش داد که صدها نفر از مردم میلان، به‌عنوان بخشی از شتاب همگانی برای خروج از منطقه قرمز گسترش‌یافته، برای خروج از شهر به آخرین قطارهای شنبه شب هجوم بردند.
",ELRC_2922
"Causes of SIRS include:
","برخی از این عواقب عبارتند از:
",ELRC_2922
"On 28 February, a 36-year-old woman from Athens who had recently travelled to Italy tested positive.
","در ۲۸ فوریه، آزمایش یک زن ۳۶ ساله اهل آتن که به تازگی به ایتالیا سفر کرده بود، مثبت شد.
",ELRC_2922
"Most cases of the disease, however, are relatively mild.
","با این وجود، اکثر بیماری‌ها ملایم هستند.
",ELRC_2922
"In the United States, costs of the disease are estimated at $50 billion, most of which is due to exacerbation.
","در آمریکا، هزینه‌های بیماری ۵۰ تریلیون دلار تخمین زده می‌شود که اغلب آن به دلیل تشدید بیماری است.
",ELRC_2922
"The nation's second and fourth cases were persons who had travelled to Italy.
","موارد دوم و چهارم این کشور افرادی بود که به ایتالیا سفر کرده بودند.
",ELRC_2922
"An alternative view holds that unsafe medical practices in Africa after World War II, such as unsterile reuse of single-use syringes during mass vaccination, antibiotic and anti-malaria treatment campaigns, were the initial vector that allowed the virus to adapt to humans and spread.
","از نگاهی دیگر مشاهده می‌شود که اعمال خطرناک پزشکی در آفریقا در طول جنگ جهانی دوم، مانند استریل نبودن، استفاده مجدد از سرنگ‌ها در واکسن‌های عمومی، آنتی‌بیوتیک و آنتی مالاریا از عواملی بوده‌اند که باعث پخش ویروس و سازگاری آن با انسان‌ها شده‌است.
",ELRC_2922
"They were quarantined at home in Oslo.
","آنها در اسلو در خانه قرنطینه شدند.
",ELRC_2922
"A chest X-ray and multiple sputum cultures for acid-fast bacilli are typically part of the initial evaluation.
","یک عکس از قفسه سینه با پرتو ایکس و چند کشت خلط برای باسیل‌های اسید فاست به‌طور معمول بخشی از ارزیابی اولیه می‌باشند.
",ELRC_2922
"While transmission rates of HIV during vaginal intercourse are low under regular circumstances, they are increased manyfold if one of the partners suffers from a sexually transmitted infection causing genital ulcers.
","در حالی که میزان انتقال HIV در رابطه جنسی واژینال در حالت عادی کم است، اما اگر یکی از طرفین مبتلا به یک بیماری آمیزشی عفونی باشد، احتمال انتقال هم افزایش خواهد یافت.
",ELRC_2922
"While the risk of transmission from oral sex is relatively low, it is still present.
","اگرچه خطر ابتلاء از طریق آمیزش جنسی دهانی نسبتاً کم است، اما این احتمال وجود دارد.
",ELRC_2922
"Surveys show that a significant number of people believed—and continue to believe—in such claims.
","تحقیقات نشان می‌دهند که تعداد زیادی از مردم این ادعا را باور داشته و هنوز هم دارند.
",ELRC_2922
"Stage III: Advanced symptoms, which may include unexplained chronic diarrhea for longer than a month, severe bacterial infections including tuberculosis of the lung, and a CD4 count of less than 350/µl
","مرحله ۳: علائم پیشرفته که ممکن است شامل اسهال مزمن و غیرعادی برای بیش از یک ماه شود، به همراه عفونت‌های باکتریایی شدید از جمله سل ریوی و همچنین تعداد سلول‌های CD4 کمتر از ۳۵۰ در هر میکرولیتر.
",ELRC_2922
